,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HTGS,ATGS,HTGC,ATGC,HHGS,AHGS,HHGC,AHGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW
134,2024-12-15,PSG,Olympique Lyon,3.0,1.0,H,2.0,1.0,H,37.0,26.0,11.0,17.0,18.0,11.0,4.0,6.0,34,25,D,W,D,W,W,D,W,W,W,D,15
135,2024-12-18,Monaco,PSG,2.0,4.0,A,0.0,1.0,A,24.0,40.0,12.0,12.0,11.0,20.0,6.0,5.0,30,37,D,W,W,D,L,D,W,W,W,W,16
136,2025-01-03,Nice,Stade Rennais,3.0,2.0,H,3.0,1.0,H,28.0,20.0,19.0,20.0,15.0,10.0,9.0,10.0,24,17,D,W,W,L,L,W,W,L,D,L,16
137,2025-01-04,Saint-Étienne,Stade de Reims,3.0,1.0,H,0.0,1.0,A,12.0,20.0,34.0,18.0,3.0,10.0,17.0,10.0,13,20,L,D,L,D,L,L,W,D,L,W,16
138,2025-01-04,Lille,Nantes,1.0,1.0,D,1.0,0.0,H,25.0,17.0,15.0,24.0,12.0,9.0,8.0,11.0,27,14,D,L,W,W,D,D,W,L,D,L,16
139,2025-01-04,Olympique Lyon,Montpellier,1.0,0.0,H,0.0,0.0,D,27.0,15.0,20.0,38.0,12.0,7.0,8.0,20.0,25,9,L,D,W,L,W,D,D,L,W,W,16
140,2025-01-05,RC Lens,Toulouse,0.0,1.0,A,0.0,0.0,D,19.0,17.0,14.0,17.0,11.0,9.0,5.0,6.0,24,21,D,W,W,L,W,W,L,L,W,W,16
141,2025-01-05,Angers SCO,Brest,2.0,0.0,H,1.0,0.0,H,14.0,24.0,26.0,27.0,5.0,12.0,15.0,16.0,13,19,L,W,L,L,W,W,L,L,L,L,16
142,2025-01-05,Strasbourg,Auxerre,3.0,1.0,H,1.0,1.0,D,25.0,23.0,27.0,23.0,12.0,12.0,8.0,11.0,17,21,W,D,D,D,L,L,L,W,L,W,16
143,2025-01-05,Marseille,Le Havre,5.0,1.0,H,3.0,0.0,H,32.0,11.0,18.0,29.0,13.0,3.0,10.0,11.0,30,12,D,L,W,L,W,L,W,W,L,L,16
144,2025-01-10,Nantes,Monaco,2.0,2.0,D,1.0,0.0,H,18.0,26.0,25.0,16.0,9.0,11.0,12.0,7.0,15,30,D,L,L,D,W,W,D,L,L,W,17
145,2025-01-10,Auxerre,Lille,0.0,0.0,D,0.0,0.0,D,24.0,26.0,26.0,16.0,13.0,13.0,12.0,8.0,21,28,L,D,D,D,D,W,L,D,W,W,17
146,2025-01-11,Brest,Olympique Lyon,2.0,1.0,H,2.0,1.0,H,24.0,28.0,29.0,20.0,12.0,12.0,17.0,8.0,19,28,L,W,W,L,L,W,W,W,L,D,17
147,2025-01-11,Stade de Reims,Nice,2.0,4.0,A,1.0,2.0,A,21.0,31.0,21.0,21.0,11.0,18.0,10.0,10.0,20,27,L,W,D,D,D,W,L,L,D,W,17
148,2025-01-11,Stade Rennais,Marseille,1.0,2.0,A,1.0,1.0,D,22.0,37.0,23.0,19.0,11.0,16.0,13.0,10.0,17,33,L,W,W,D,L,W,W,W,L,W,17
149,2025-01-12,Le Havre,RC Lens,1.0,2.0,A,1.0,1.0,D,12.0,19.0,34.0,15.0,3.0,11.0,14.0,5.0,12,24,L,L,L,D,L,W,L,W,W,L,17
150,2025-01-12,Toulouse,Strasbourg,1.0,2.0,A,1.0,2.0,A,18.0,28.0,17.0,28.0,9.0,13.0,6.0,9.0,24,20,W,W,W,W,L,D,W,L,L,L,17
151,2025-01-12,Montpellier,Angers SCO,1.0,3.0,A,0.0,1.0,A,15.0,16.0,39.0,26.0,7.0,6.0,20.0,15.0,9,16,L,W,D,L,L,L,D,W,L,L,17
152,2025-01-12,PSG,Saint-Étienne,2.0,1.0,H,2.0,0.0,H,44.0,15.0,14.0,35.0,21.0,3.0,5.0,18.0,40,16,W,W,W,L,D,L,D,L,W,W,17
153,2025-01-17,Montpellier,Monaco,2.0,1.0,H,0.0,1.0,A,16.0,28.0,42.0,18.0,7.0,11.0,21.0,8.0,9,31,L,D,L,L,D,D,L,W,D,L,18
154,2025-01-17,Lille,Nice,2.0,1.0,H,0.0,1.0,A,26.0,35.0,16.0,23.0,13.0,20.0,8.0,11.0,29,30,D,W,D,W,D,D,W,W,D,L,18
155,2025-01-18,RC Lens,PSG,1.0,2.0,A,1.0,0.0,H,21.0,46.0,16.0,15.0,12.0,23.0,6.0,5.0,27,43,W,W,L,W,D,W,W,D,W,D,18
156,2025-01-18,Stade Rennais,Brest,1.0,2.0,A,0.0,1.0,A,23.0,26.0,25.0,30.0,12.0,14.0,14.0,18.0,17,22,L,W,L,L,W,W,L,L,W,W,18
157,2025-01-18,Olympique Lyon,Toulouse,0.0,0.0,D,0.0,0.0,D,29.0,19.0,22.0,19.0,13.0,10.0,10.0,8.0,28,24,L,L,W,W,L,W,W,L,W,W,18
158,2025-01-19,Saint-Étienne,Nantes,1.0,1.0,D,0.0,1.0,A,16.0,20.0,37.0,27.0,3.0,10.0,20.0,12.0,16,16,L,D,W,D,L,L,L,W,L,D,18
159,2025-01-19,Stade de Reims,Le Havre,1.0,1.0,D,1.0,0.0,H,23.0,13.0,25.0,36.0,12.0,4.0,12.0,15.0,20,12,L,L,L,L,D,L,D,L,L,L,18
160,2025-01-19,Angers SCO,Auxerre,2.0,0.0,H,1.0,0.0,H,19.0,24.0,27.0,26.0,7.0,13.0,15.0,12.0,19,22,W,D,W,L,L,D,L,D,W,L,18
161,2025-01-19,Marseille,Strasbourg,1.0,1.0,D,0.0,1.0,A,39.0,30.0,20.0,29.0,17.0,15.0,11.0,10.0,36,23,W,W,W,W,D,W,W,D,W,L,18
162,2025-01-24,Auxerre,Saint-Étienne,1.0,1.0,D,1.0,1.0,D,24.0,17.0,28.0,38.0,13.0,3.0,13.0,21.0,22,17,L,D,D,L,L,W,D,L,D,L,19
163,2025-01-25,Monaco,Stade Rennais,3.0,2.0,H,1.0,1.0,D,29.0,24.0,20.0,27.0,12.0,12.0,8.0,15.0,31,17,L,L,D,L,L,L,D,W,W,L,19
164,2025-01-25,Strasbourg,Lille,2.0,1.0,H,0.0,1.0,A,31.0,28.0,30.0,17.0,16.0,13.0,10.0,9.0,24,32,D,W,W,D,W,D,W,D,D,W,19
165,2025-01-25,PSG,Stade de Reims,1.0,1.0,D,0.0,0.0,D,48.0,24.0,16.0,26.0,23.0,13.0,6.0,12.0,46,21,W,D,W,L,W,L,W,D,D,D,19
166,2025-01-26,Le Havre,Brest,0.0,1.0,A,0.0,1.0,A,14.0,28.0,37.0,31.0,4.0,15.0,16.0,18.0,13,25,D,W,L,W,L,L,L,W,L,L,19
167,2025-01-26,Nantes,Olympique Lyon,1.0,1.0,D,0.0,1.0,A,21.0,29.0,28.0,22.0,11.0,13.0,12.0,10.0,17,29,D,D,D,L,D,W,L,L,W,W,19
168,2025-01-26,Toulouse,Montpellier,1.0,2.0,A,0.0,0.0,D,19.0,18.0,19.0,43.0,10.0,7.0,8.0,22.0,25,12,D,W,L,L,W,L,W,D,L,L,19
169,2025-01-26,RC Lens,Angers SCO,1.0,0.0,H,0.0,0.0,D,22.0,21.0,18.0,27.0,13.0,8.0,6.0,15.0,27,22,L,W,W,W,L,W,D,L,W,L,19
170,2025-01-26,Nice,Marseille,2.0,0.0,H,1.0,0.0,H,36.0,40.0,25.0,21.0,21.0,17.0,11.0,12.0,30,37,L,D,W,W,W,W,D,D,W,W,19
171,2025-01-31,Montpellier,RC Lens,0.0,2.0,A,0.0,1.0,A,20.0,23.0,44.0,18.0,7.0,13.0,22.0,6.0,15,30,W,W,W,L,L,W,L,L,D,D,20
172,2025-02-01,Brest,PSG,2.0,5.0,A,0.0,1.0,A,29.0,49.0,31.0,17.0,16.0,23.0,18.0,6.0,28,47,W,D,W,W,W,W,L,W,W,W,20
173,2025-02-01,Monaco,Auxerre,4.0,2.0,H,1.0,2.0,A,32.0,25.0,22.0,29.0,13.0,14.0,9.0,14.0,34,23,W,D,L,L,D,D,L,L,D,D,20
174,2025-02-01,Lille,Saint-Étienne,4.0,1.0,H,1.0,1.0,D,29.0,18.0,19.0,39.0,14.0,4.0,9.0,22.0,32,18,L,D,W,D,D,L,D,W,D,L,20
175,2025-02-02,Toulouse,Nice,1.0,1.0,D,0.0,1.0,A,20.0,38.0,21.0,25.0,10.0,22.0,8.0,11.0,25,33,L,W,D,L,L,W,W,W,W,D,20
176,2025-02-02,Stade de Reims,Nantes,1.0,2.0,A,1.0,1.0,D,25.0,22.0,27.0,29.0,13.0,11.0,12.0,13.0,22,18,D,D,D,D,L,D,L,D,D,L,20
177,2025-02-02,Angers SCO,Le Havre,1.0,1.0,D,0.0,0.0,D,21.0,14.0,28.0,38.0,8.0,4.0,15.0,17.0,22,13,L,L,W,D,W,L,W,L,L,L,20
178,2025-02-02,Stade Rennais,Strasbourg,1.0,0.0,H,0.0,0.0,D,26.0,33.0,30.0,31.0,13.0,16.0,16.0,11.0,17,27,L,W,L,D,L,W,L,W,W,W,20
179,2025-02-02,Marseille,Olympique Lyon,3.0,2.0,H,0.0,0.0,D,40.0,30.0,23.0,23.0,17.0,14.0,13.0,10.0,37,30,L,D,D,D,W,L,W,W,D,L,20
180,2025-02-07,Nantes,Brest,0.0,2.0,A,0.0,1.0,A,24.0,31.0,30.0,36.0,12.0,16.0,14.0,19.0,21,28,W,L,D,W,D,W,D,W,D,L,21
181,2025-02-07,PSG,Monaco,4.0,1.0,H,1.0,1.0,D,54.0,36.0,19.0,24.0,24.0,14.0,6.0,11.0,50,37,W,W,D,W,W,L,W,D,W,L,21
182,2025-02-08,Nice,RC Lens,2.0,0.0,H,1.0,0.0,H,39.0,25.0,26.0,18.0,23.0,14.0,11.0,6.0,34,33,D,W,W,W,L,L,W,W,W,L,21
183,2025-02-08,Lille,Le Havre,1.0,2.0,A,0.0,1.0,A,33.0,15.0,20.0,39.0,15.0,4.0,10.0,17.0,35,14,W,D,L,L,W,D,D,L,D,L,21
184,2025-02-08,Saint-Étienne,Stade Rennais,0.0,2.0,A,0.0,1.0,A,19.0,27.0,43.0,30.0,5.0,13.0,23.0,16.0,18,20,L,W,D,L,D,L,L,L,W,L,21
185,2025-02-09,Olympique Lyon,Stade de Reims,4.0,0.0,H,1.0,0.0,H,32.0,26.0,26.0,29.0,14.0,14.0,10.0,13.0,30,22,L,L,D,D,D,D,L,L,W,L,21
186,2025-02-09,Auxerre,Toulouse,2.0,2.0,D,0.0,0.0,D,27.0,21.0,33.0,22.0,16.0,10.0,15.0,9.0,23,26,L,D,D,L,L,D,D,L,L,W,21
187,2025-02-09,Strasbourg,Montpellier,2.0,0.0,H,1.0,0.0,H,33.0,20.0,32.0,46.0,16.0,7.0,11.0,23.0,27,15,L,L,W,W,D,W,W,L,W,L,21
188,2025-02-09,Angers SCO,Marseille,0.0,2.0,A,0.0,0.0,D,22.0,43.0,29.0,25.0,8.0,17.0,15.0,13.0,23,40,D,W,L,L,W,D,W,W,W,W,21
189,2025-02-14,Brest,Auxerre,2.0,2.0,D,0.0,1.0,A,33.0,29.0,36.0,35.0,17.0,16.0,19.0,15.0,31,24,W,D,L,L,W,D,W,L,W,D,22
190,2025-02-15,Marseille,Saint-Étienne,5.0,1.0,H,1.0,0.0,H,45.0,19.0,25.0,45.0,17.0,5.0,13.0,24.0,43,18,W,L,W,L,L,D,D,D,W,L,22
191,2025-02-15,Monaco,Nantes,7.0,1.0,H,2.0,1.0,H,37.0,24.0,28.0,32.0,15.0,12.0,12.0,15.0,37,21,L,L,W,W,W,D,L,D,D,D,22
192,2025-02-15,Toulouse,PSG,0.0,1.0,A,0.0,0.0,D,23.0,58.0,24.0,20.0,10.0,25.0,9.0,7.0,27,53,D,W,D,W,L,D,D,W,L,W,22
193,2025-02-16,Montpellier,Olympique Lyon,1.0,4.0,A,1.0,1.0,D,20.0,36.0,48.0,26.0,7.0,15.0,24.0,10.0,15,33,L,W,L,L,W,D,W,D,L,L,22
194,2025-02-16,RC Lens,Strasbourg,0.0,2.0,A,0.0,0.0,D,25.0,35.0,20.0,32.0,14.0,17.0,7.0,11.0,33,30,L,W,W,L,W,W,L,D,W,W,22
195,2025-02-16,Stade de Reims,Angers SCO,0.0,1.0,A,0.0,1.0,A,26.0,22.0,33.0,31.0,14.0,8.0,14.0,15.0,22,23,L,L,L,D,D,L,D,W,L,W,22
196,2025-02-16,Le Havre,Nice,1.0,3.0,A,1.0,2.0,A,17.0,41.0,40.0,26.0,5.0,24.0,17.0,11.0,17,37,W,W,D,D,L,W,D,L,L,W,22
197,2025-02-16,Stade Rennais,Lille,0.0,2.0,A,0.0,0.0,D,29.0,34.0,30.0,22.0,14.0,15.0,16.0,11.0,23,35,W,L,W,W,L,L,L,W,L,D,22
198,2025-02-21,Stade Rennais,Stade de Reims,1.0,0.0,H,1.0,0.0,H,29.0,26.0,32.0,34.0,14.0,14.0,16.0,15.0,23,22,L,L,W,L,W,L,L,D,L,D,23
199,2025-02-22,Lille,Monaco,2.0,1.0,H,2.0,1.0,H,36.0,44.0,22.0,29.0,15.0,17.0,11.0,13.0,38,40,W,W,L,L,W,W,L,W,W,L,23
200,2025-02-22,Saint-Étienne,Angers SCO,3.0,3.0,D,1.0,2.0,A,20.0,23.0,50.0,31.0,5.0,9.0,25.0,15.0,18,26,L,W,L,L,L,D,D,L,D,W,23
201,2025-02-22,Auxerre,Marseille,3.0,0.0,H,1.0,0.0,H,31.0,50.0,37.0,26.0,17.0,18.0,15.0,13.0,25,46,D,W,D,W,L,W,D,L,L,D,23
202,2025-02-23,Nantes,RC Lens,3.0,1.0,H,1.0,0.0,H,25.0,25.0,39.0,22.0,13.0,14.0,17.0,7.0,21,33,L,L,L,L,W,W,D,W,D,L,23
203,2025-02-23,Le Havre,Toulouse,1.0,4.0,A,0.0,1.0,A,18.0,23.0,43.0,25.0,6.0,10.0,19.0,9.0,17,27,L,L,W,D,D,D,L,L,D,D,23
204,2025-02-23,Strasbourg,Brest,0.0,0.0,D,0.0,0.0,D,37.0,35.0,32.0,38.0,17.0,17.0,11.0,20.0,33,32,W,D,W,W,L,L,W,W,D,W,23
205,2025-02-23,Nice,Montpellier,2.0,0.0,H,1.0,0.0,H,44.0,21.0,27.0,52.0,26.0,8.0,12.0,25.0,40,15,W,L,W,L,D,L,W,W,L,W,23
206,2025-02-23,Olympique Lyon,PSG,2.0,3.0,A,0.0,0.0,D,40.0,59.0,27.0,20.0,16.0,25.0,11.0,7.0,36,56,W,W,W,W,L,W,D,D,D,W,23
207,2025-02-28,Monaco,Stade de Reims,3.0,0.0,H,2.0,0.0,H,45.0,26.0,31.0,35.0,18.0,14.0,15.0,16.0,40,22,L,L,W,L,L,L,W,L,W,D,24
208,2025-03-01,Saint-Étienne,Nice,1.0,3.0,A,1.0,1.0,D,23.0,46.0,53.0,27.0,6.0,27.0,27.0,12.0,19,43,D,W,L,W,L,W,L,D,D,W,24
209,2025-03-01,RC Lens,Le Havre,3.0,4.0,A,2.0,2.0,D,26.0,19.0,25.0,47.0,14.0,6.0,8.0,20.0,33,17,L,L,L,L,L,W,W,D,W,L,24
210,2025-03-01,PSG,Lille,4.0,1.0,H,4.0,0.0,H,62.0,38.0,22.0,23.0,25.0,17.0,7.0,12.0,59,41,W,W,W,W,W,L,W,W,D,L,24
211,2025-03-02,Olympique Lyon,Brest,2.0,1.0,H,1.0,1.0,D,42.0,35.0,30.0,38.0,16.0,17.0,11.0,20.0,36,33,L,D,W,D,W,W,L,L,D,W,24
212,2025-03-02,Montpellier,Stade Rennais,0.0,4.0,A,0.0,1.0,A,21.0,30.0,54.0,32.0,8.0,15.0,26.0,16.0,15,26,L,W,L,L,L,W,L,W,W,L,24
213,2025-03-02,Auxerre,Strasbourg,0.0,1.0,A,0.0,0.0,D,34.0,37.0,37.0,32.0,18.0,17.0,15.0,11.0,28,34,W,D,D,W,D,W,L,L,D,W,24
214,2025-03-02,Angers SCO,Toulouse,0.0,4.0,A,0.0,0.0,D,26.0,27.0,34.0,26.0,11.0,11.0,16.0,9.0,27,30,D,W,W,L,L,D,D,D,L,L,24
215,2025-03-02,Marseille,Nantes,2.0,0.0,H,0.0,0.0,D,50.0,28.0,29.0,40.0,18.0,14.0,14.0,17.0,46,24,L,W,W,L,W,L,W,W,L,D,24
216,2025-03-07,Toulouse,Monaco,1.0,1.0,D,0.0,1.0,A,31.0,48.0,26.0,31.0,11.0,20.0,9.0,15.0,33,43,W,W,W,L,L,W,D,L,D,W,25
217,2025-03-08,Stade Rennais,PSG,1.0,4.0,A,0.0,1.0,A,34.0,66.0,32.0,23.0,16.0,29.0,16.0,7.0,29,62,W,W,W,W,L,W,W,W,W,W,25
218,2025-03-08,Lille,Montpellier,1.0,0.0,H,0.0,0.0,D,39.0,21.0,27.0,58.0,17.0,8.0,16.0,27.0,41,15,L,L,W,L,W,L,L,L,W,L,25
219,2025-03-08,Marseille,RC Lens,0.0,1.0,A,0.0,0.0,D,52.0,29.0,29.0,29.0,18.0,16.0,14.0,10.0,49,33,W,L,L,L,W,L,W,L,W,W,25
220,2025-03-09,Brest,Angers SCO,2.0,0.0,H,1.0,0.0,H,36.0,26.0,40.0,38.0,18.0,11.0,21.0,16.0,33,27,L,L,D,D,D,W,W,L,L,D,25
221,2025-03-09,Le Havre,Saint-Étienne,1.0,1.0,D,1.0,1.0,D,23.0,24.0,50.0,56.0,8.0,7.0,22.0,28.0,20,19,W,L,L,D,L,L,W,L,D,L,25
222,2025-03-09,Stade de Reims,Auxerre,0.0,2.0,A,0.0,2.0,A,26.0,34.0,38.0,38.0,14.0,18.0,18.0,15.0,22,28,L,L,L,W,L,D,L,D,L,L,25
223,2025-03-09,Nantes,Strasbourg,0.0,1.0,A,0.0,0.0,D,28.0,38.0,42.0,32.0,14.0,17.0,17.0,11.0,24,37,L,W,W,D,L,W,L,W,W,L,25
224,2025-03-09,Nice,Olympique Lyon,0.0,2.0,A,0.0,0.0,D,49.0,44.0,28.0,31.0,28.0,17.0,13.0,12.0,46,39,W,W,W,L,W,W,W,W,D,L,25
225,2025-03-14,Nice,Auxerre,1.0,1.0,D,1.0,0.0,H,49.0,36.0,30.0,38.0,28.0,20.0,13.0,15.0,46,31,L,W,W,L,W,W,W,D,W,D,26
226,2025-03-15,Nantes,Lille,1.0,0.0,H,0.0,0.0,D,28.0,40.0,43.0,27.0,14.0,17.0,17.0,16.0,24,44,L,W,L,L,W,W,L,W,L,L,26
227,2025-03-15,Angers SCO,Monaco,0.0,2.0,A,0.0,0.0,D,26.0,49.0,40.0,32.0,11.0,21.0,17.0,15.0,27,44,L,D,L,W,D,L,W,W,L,L,26
228,2025-03-15,RC Lens,Stade Rennais,1.0,0.0,H,0.0,0.0,D,30.0,35.0,29.0,36.0,16.0,16.0,10.0,17.0,36,29,W,L,L,W,L,W,L,L,L,W,26
229,2025-03-16,Olympique Lyon,Le Havre,4.0,2.0,H,1.0,2.0,A,46.0,24.0,31.0,51.0,17.0,9.0,12.0,23.0,42,21,W,D,W,W,L,L,W,L,W,W,26
230,2025-03-16,Montpellier,Saint-Étienne,0.0,2.0,A,0.0,1.0,A,21.0,25.0,59.0,57.0,8.0,8.0,27.0,29.0,15,20,L,D,L,L,L,D,L,L,L,L,26
231,2025-03-16,Brest,Stade de Reims,0.0,0.0,D,0.0,0.0,D,38.0,26.0,40.0,40.0,19.0,14.0,21.0,20.0,36,22,W,L,L,L,D,L,D,L,W,L,26
232,2025-03-16,Strasbourg,Toulouse,2.0,1.0,H,0.0,1.0,A,39.0,32.0,32.0,27.0,17.0,11.0,11.0,10.0,40,34,W,D,W,W,D,W,W,L,W,D,26
233,2025-03-16,PSG,Marseille,3.0,1.0,H,2.0,0.0,H,70.0,52.0,24.0,30.0,30.0,18.0,7.0,14.0,65,49,W,L,W,W,W,L,W,W,W,W,26
234,2025-03-28,Strasbourg,Olympique Lyon,4.0,2.0,H,0.0,0.0,D,41.0,50.0,33.0,33.0,17.0,18.0,12.0,14.0,43,45,W,W,W,W,W,W,D,L,W,W,27
235,2025-03-29,Stade de Reims,Marseille,3.0,1.0,H,1.0,0.0,H,26.0,53.0,40.0,33.0,14.0,18.0,20.0,16.0,23,49,D,L,L,L,L,W,L,L,L,W,27
236,2025-03-29,Saint-Étienne,PSG,1.0,6.0,A,1.0,1.0,D,27.0,73.0,57.0,25.0,9.0,32.0,29.0,7.0,23,68,W,W,D,W,L,W,D,W,L,W,27
237,2025-03-29,Monaco,Nice,2.0,1.0,H,0.0,1.0,A,51.0,50.0,32.0,31.0,21.0,29.0,15.0,13.0,47,47,W,D,D,L,W,W,L,W,W,W,27
238,2025-03-30,Toulouse,Brest,2.0,4.0,A,0.0,2.0,A,33.0,38.0,29.0,40.0,12.0,19.0,10.0,21.0,34,37,L,D,D,W,W,L,W,D,L,D,27
239,2025-03-30,Angers SCO,Stade Rennais,0.0,3.0,A,0.0,1.0,A,26.0,35.0,42.0,37.0,11.0,16.0,17.0,17.0,27,29,L,L,L,L,L,W,D,W,W,L,27
240,2025-03-30,Auxerre,Montpellier,1.0,0.0,H,0.0,0.0,D,37.0,21.0,39.0,61.0,20.0,8.0,16.0,28.0,32,15,D,L,W,L,L,L,W,L,D,L,27
241,2025-03-30,Le Havre,Nantes,3.0,2.0,H,2.0,1.0,H,26.0,29.0,55.0,43.0,11.0,14.0,24.0,17.0,21,27,L,W,D,L,W,L,L,W,L,L,27
242,2025-03-30,Lille,RC Lens,1.0,0.0,H,1.0,0.0,H,40.0,31.0,28.0,29.0,17.0,16.0,16.0,10.0,44,39,L,W,W,W,L,L,W,L,W,L,27
243,2025-04-04,Nice,Nantes,1.0,2.0,A,1.0,2.0,A,51.0,31.0,33.0,46.0,30.0,15.0,13.0,19.0,47,27,L,L,D,W,L,L,W,L,W,W,28
244,2025-04-05,PSG,Angers SCO,1.0,0.0,H,0.0,0.0,D,79.0,26.0,26.0,45.0,33.0,11.0,8.0,18.0,71,27,W,L,W,L,W,L,W,L,W,D,28
245,2025-04-05,Brest,Monaco,2.0,1.0,H,1.0,0.0,H,42.0,53.0,42.0,33.0,21.0,21.0,21.0,16.0,40,50,W,W,D,W,W,D,L,W,D,L,28
246,2025-04-05,Olympique Lyon,Lille,2.0,1.0,H,1.0,1.0,D,52.0,41.0,37.0,28.0,18.0,18.0,14.0,16.0,45,47,L,W,W,L,W,W,W,L,L,W,28
247,2025-04-06,RC Lens,Saint-Étienne,1.0,0.0,H,0.0,0.0,D,31.0,28.0,30.0,63.0,16.0,10.0,11.0,30.0,39,23,L,L,W,W,W,D,L,L,L,D,28
248,2025-04-06,Montpellier,Le Havre,0.0,2.0,A,0.0,2.0,A,21.0,29.0,62.0,57.0,8.0,13.0,28.0,25.0,15,24,L,W,L,L,L,D,L,W,L,L,28
249,2025-04-06,Stade de Reims,Strasbourg,0.0,1.0,A,0.0,1.0,A,29.0,45.0,41.0,35.0,15.0,17.0,20.0,12.0,26,46,W,W,D,W,L,W,L,W,L,D,28
250,2025-04-06,Stade Rennais,Auxerre,0.0,1.0,A,0.0,0.0,D,38.0,38.0,37.0,39.0,17.0,20.0,17.0,16.0,32,35,W,W,L,D,L,W,W,L,W,W,28
251,2025-04-06,Marseille,Toulouse,3.0,2.0,H,1.0,1.0,D,54.0,35.0,36.0,33.0,18.0,12.0,17.0,12.0,49,34,L,L,L,L,L,D,W,W,L,W,28
252,2025-04-11,RC Lens,Stade de Reims,0.0,2.0,A,0.0,1.0,A,32.0,29.0,30.0,42.0,16.0,15.0,11.0,21.0,42,26,W,L,L,W,W,D,W,L,L,L,29
253,2025-04-12,Monaco,Marseille,3.0,0.0,H,1.0,0.0,H,54.0,57.0,35.0,38.0,21.0,19.0,17.0,18.0,50,52,L,W,W,L,W,L,D,L,W,W,29
254,2025-04-12,Toulouse,Lille,1.0,2.0,A,1.0,2.0,A,37.0,42.0,36.0,30.0,13.0,19.0,13.0,17.0,34,47,L,L,L,W,L,L,D,W,W,L,29
255,2025-04-12,Strasbourg,Nice,2.0,2.0,D,0.0,1.0,A,46.0,52.0,35.0,35.0,18.0,31.0,12.0,15.0,49,47,W,L,W,L,W,D,W,L,W,W,29
256,2025-04-13,Saint-Étienne,Brest,3.0,3.0,D,2.0,3.0,A,28.0,44.0,64.0,43.0,10.0,22.0,30.0,21.0,23,43,L,W,L,W,W,D,D,W,L,L,29
257,2025-04-13,Le Havre,Stade Rennais,1.0,5.0,A,1.0,3.0,A,31.0,38.0,57.0,38.0,15.0,17.0,25.0,17.0,27,32,W,L,W,W,L,L,D,L,W,W,29
258,2025-04-13,Angers SCO,Montpellier,2.0,0.0,H,2.0,0.0,H,26.0,21.0,46.0,64.0,11.0,8.0,18.0,30.0,27,15,L,L,L,L,L,L,L,L,L,L,29
259,2025-04-13,Auxerre,Olympique Lyon,1.0,3.0,A,0.0,0.0,D,39.0,54.0,39.0,38.0,20.0,19.0,16.0,15.0,38,48,W,W,W,L,D,W,W,W,L,W,29
260,2025-04-18,Stade Rennais,Nantes,2.0,1.0,H,1.0,0.0,H,38.0,33.0,38.0,47.0,17.0,17.0,17.0,20.0,32,30,L,W,W,L,L,W,L,L,W,L,29
261,2025-04-19,PSG,Le Havre,2.0,1.0,H,1.0,0.0,H,82.0,32.0,27.0,62.0,34.0,16.0,8.0,28.0,77,27,W,L,W,W,W,W,W,L,W,D,30
262,2025-04-19,Monaco,Strasbourg,0.0,0.0,D,0.0,0.0,D,57.0,48.0,35.0,37.0,22.0,18.0,17.0,13.0,53,50,W,D,L,W,W,W,W,W,D,W,30
263,2025-04-19,Marseille,Montpellier,5.0,1.0,H,1.0,0.0,H,57.0,21.0,41.0,66.0,19.0,8.0,19.0,32.0,52,15,L,L,W,L,L,L,L,L,L,L,30
264,2025-04-20,Lille,Auxerre,3.0,1.0,H,2.0,0.0,H,44.0,40.0,31.0,42.0,21.0,20.0,18.0,16.0,50,38,W,L,L,W,W,W,L,D,W,W,30
265,2025-04-20,Nice,Angers SCO,2.0,1.0,H,1.0,0.0,H,54.0,28.0,37.0,46.0,32.0,13.0,15.0,18.0,48,30,D,W,L,L,L,L,D,L,L,L,30
266,2025-04-20,Brest,RC Lens,1.0,3.0,A,1.0,2.0,A,47.0,32.0,46.0,32.0,25.0,16.0,23.0,12.0,44,42,D,L,W,W,W,L,D,W,W,W,30
267,2025-04-20,Stade de Reims,Toulouse,1.0,0.0,H,1.0,0.0,H,31.0,38.0,42.0,38.0,16.0,14.0,21.0,15.0,29,34,W,L,L,L,W,L,D,L,L,D,30
268,2025-04-20,Saint-Étienne,Olympique Lyon,2.0,1.0,H,1.0,0.0,H,31.0,57.0,67.0,39.0,12.0,19.0,33.0,15.0,24,51,D,W,L,W,L,L,W,W,D,W,30
269,2025-04-22,Nantes,PSG,1.0,1.0,D,0.0,1.0,A,34.0,82.0,49.0,27.0,17.0,34.0,21.0,8.0,30,77,L,W,W,W,L,W,W,W,L,W,30
270,2025-04-25,PSG,Nice,1.0,3.0,A,1.0,1.0,D,83.0,56.0,28.0,38.0,35.0,33.0,8.0,15.0,78,51,D,W,W,D,W,L,W,L,W,D,31
271,2025-04-26,Strasbourg,Saint-Étienne,3.0,1.0,H,1.0,1.0,D,48.0,33.0,37.0,68.0,18.0,13.0,13.0,33.0,51,27,D,W,D,D,W,L,W,L,W,W,31
272,2025-04-26,Le Havre,Monaco,1.0,1.0,D,1.0,0.0,H,33.0,57.0,64.0,35.0,16.0,22.0,29.0,17.0,27,54,L,D,L,W,W,L,W,W,L,W,31
