,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HTGS,ATGS,HTGC,ATGC,HHGS,AHGS,HHGC,AHGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,HHGD,AHGD,DiffPts,DiffFormPts
34,2024-09-15,Toulouse,Le Havre,0.32048173872018004,-1.1345365550394908,1,-0.8110365095235971,-0.8033241300464922,0,-1.2824656354057513,-0.998470474679359,-1.178513024131866,-1.1077970036443274,-1.3979642204802138,-1.2306256847747716,-1.0942450306171516,-1.0930767239445476,-1.2026730041111846,0.5266455860495524,L,W,D,W,D,L,M,M,M,M,-1.0762088267209176,-0.05252106635422032,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.5446923512277991,0.2699617155775812,-1.0070002867458205,-0.5247741581908738,-1.40121545033166,-2.1286079420521866
35,2024-09-15,Lens,Lyon,-1.173192079243516,-1.1345365550394908,0,-0.8110365095235971,-0.8033241300464922,0,-1.144064340867442,-1.1323866072031579,-1.3882824485226937,-0.8958211840320331,-0.9511862675675578,-1.2306256847747716,-1.3873163010030691,-0.9463210526742148,1.005359963037041,-0.8267766468446764,D,W,W,L,W,L,M,M,M,M,0.24749760011301025,-0.8750009654613112,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.8677346148791665,-1.1719908217657877,1.5390198132995239,-1.0384090473090193,1.4798928189204719,2.223571405325773
36,2024-09-20,Nice,St Etienne,4.801503192611269,-1.1345365550394908,1,6.530484726973241,-0.8033241300464922,1,-1.0056630463291327,-1.3332608059888562,-1.0386667412046475,-0.9664797905694645,-0.9511862675675578,-1.2306256847747716,-1.0942450306171516,-0.9463210526742148,-0.6727450919956104,-1.0974610934235223,L,W,W,L,D,L,M,M,M,M,-0.5467262559873465,-0.8750009654613112,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.02027843521498709,-1.4027032277407265,0.41877096927957236,-0.8329550916617612,0.32744951121961907,0.4826996663745892
37,2024-09-21,Lille,Strasbourg,1.0673186477020282,1.2992774794698825,0,1.636137235975349,1.6779492183811342,0,-1.0748636935982874,-0.86455434215556,-1.178513024131866,-0.9664797905694645,-1.1001122518717765,-0.9411319454992283,-0.9477093954241929,-1.2398323952148804,0.03382545749182163,-0.3756359025466001,L,D,L,L,W,W,M,M,M,M,-0.811467541354132,-0.600840999092281,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.24626674979210159,0.21228361408384647,-0.39595546273493787,0.8106765535163042,0.32744951121961907,-0.3877362031010027
38,2024-09-21,Rennes,Lens,-0.426355170261668,-0.323265210203033,0,0.4125503632258759,-0.8033241300464922,1,-0.8672617517908233,-1.1323866072031579,-1.1085898826682568,-1.3904314297940532,-0.6533342989591203,-0.9411319454992283,-1.0942450306171516,-1.386588066485213,0.03382545749182163,0.707101883768783,W,D,L,D,L,W,M,M,M,M,-0.811467541354132,-0.3266810327232506,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.6982433789463306,0.6737084260337244,1.2334974012940825,1.2215844648108203,-0.5368829695560206,-0.8229541378387987
39,2024-09-21,Reims,Paris SG,-0.426355170261668,-0.323265210203033,0,0.4125503632258759,-0.8033241300464922,1,-1.0056630463291327,-0.3288898120603644,-1.0386667412046475,-1.2491142167191904,-1.1001122518717765,-0.5068913365859132,-0.8011737602312341,-1.2398323952148804,0.38711073223553766,2.1507522655226268,W,W,W,W,D,W,M,M,M,M,0.24749760011301025,0.7699588327528706,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.02027843521498709,2.980832485783115,-0.803318678742193,2.043400287399853,-1.40121545033166,-0.8229541378387987
40,2024-09-22,Monaco,Le Havre,1.0673186477020282,-0.323265210203033,1,0.4125503632258759,0.4373125441673211,0,-0.9364623990599781,-0.998470474679359,-1.3882824485226937,-0.9664797905694645,-0.9511862675675578,-1.2306256847747716,-1.3873163010030691,-1.0930767239445476,1.446966556466686,-0.014723307108139206,W,L,D,W,W,W,W,L,M,M,1.041721456213367,-0.05252106635422032,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,1.376208322677674,-0.24914119786603156,1.2334974012940825,-0.4220471803672448,1.1917819919952586,1.7883534705879773
41,2024-09-22,Angers,Nantes,-0.426355170261668,-0.323265210203033,0,0.4125503632258759,0.4373125441673211,0,-1.2824656354057513,-0.998470474679359,-0.898820458277429,-1.2491142167191904,-1.3979642204802138,-0.7963850758614566,-0.6546381250382755,-1.0930767239445476,-1.7326009162267588,0.34618928833032175,D,L,L,W,L,W,L,D,M,M,-1.3409501120877032,0.22163890001481,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-1.3356514522476997,0.6737084260337244,-2.025408326763958,0.8106765535163042,-1.6893262772568731,-2.5638258767899824
42,2024-09-22,Brest,Toulouse,0.32048173872018004,-1.1345365550394908,1,0.4125503632258759,-0.8033241300464922,1,-1.0056630463291327,-1.1323866072031579,-0.7589741753502105,-1.178455610181759,-0.8022602832633391,-1.3753725544125435,-0.5081024898453167,-1.0930767239445476,-1.0260303667393267,-0.3756359025466001,L,W,W,L,L,D,L,D,M,M,-0.811467541354132,-0.3266810327232506,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.8836748230934709,-0.018428791891092557,-0.803318678742193,-0.8329550916617612,-0.5368829695560206,-0.8229541378387987
43,2024-09-22,Montpellier,Auxerre,1.0673186477020282,0.48800613463342474,1,-0.8110365095235971,0.4373125441673211,2,-1.2824656354057513,-1.1993446734650572,-0.5492047509593828,-0.8251625774946016,-1.249038236175995,-1.085878815137,-0.5081024898453167,-0.6528097101335493,-1.7326009162267588,-1.0974610934235223,L,L,L,L,L,L,D,W,M,M,-1.3409501120877032,-0.8750009654613112,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-2.4655930251332725,-1.4027032277407265,-2.025408326763958,-1.2438630029562774,-0.5368829695560206,-0.8229541378387987
44,2024-09-22,Lyon,Marseille,0.32048173872018004,1.2992774794698825,2,-0.8110365095235971,-0.8033241300464922,0,-1.144064340867442,-0.5967220771079622,-0.898820458277429,-1.178455610181759,-1.249038236175995,-0.3621444669481415,-0.9477093954241929,-1.2398323952148804,-0.6727450919956104,1.428927074645705,D,W,W,W,L,D,L,W,M,M,-0.5467262559873465,1.0441187991219008,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.8836748230934709,1.8272704559084196,-0.803318678742193,2.454308198694369,-1.6893262772568731,-2.5638258767899824
45,2024-09-27,Auxerre,Brest,1.0673186477020282,-1.1345365550394908,1,1.636137235975349,-0.8033241300464922,1,-1.0748636935982874,-0.86455434215556,-0.619127892422992,-0.7545039709571703,-0.9511862675675578,-0.6516382062236848,-0.6546381250382755,-0.5060540388632165,-1.2026730041111846,-0.3756359025466001,L,W,L,L,L,W,L,L,M,M,-1.6056913974544889,-0.05252106635422032,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-1.297986733151514,-0.4029494685159909,-0.6675309400731079,-0.35356252848482544,-0.6809383830186271,-2.1286079420521866
46,2024-09-27,Paris SG,Rennes,1.0673186477020282,-0.323265210203033,1,0.4125503632258759,-0.8033241300464922,1,-0.24445592636843136,-0.7975962758936606,-1.178513024131866,-1.037138397106896,-0.5044083146549017,-0.5068913365859132,-1.0942450306171516,-1.0930767239445476,1.741370952086449,-0.07487540634788249,D,D,W,W,W,L,W,L,M,M,1.041721456213367,-0.600840999092281,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,2.4684851764670603,0.558352223046255,1.3692851399631676,1.358553768575659,1.4798928189204719,2.223571405325773
47,2024-09-28,Lens,Nice,-1.173192079243516,-1.1345365550394908,0,-0.8110365095235971,-0.8033241300464922,0,-1.0748636935982874,-0.4628059445841633,-1.3183593070590844,-1.037138397106896,-0.9511862675675578,-0.07265072767259809,-1.2407806658101104,-1.0930767239445476,0.5637533696073959,-0.07487540634788249,D,W,D,L,D,W,W,D,M,M,-0.017243685253775332,0.22163890001481,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.5852492216577734,1.5196539146085006,0.6903464466177424,2.38582354681195,0.5195233958364278,-0.31519988064470333
48,2024-09-28,Le Havre,Lille,-1.173192079243516,1.2992774794698825,2,-0.8110365095235971,1.6779492183811342,2,-0.9364623990599781,-0.86455434215556,-0.7589741753502105,-0.9664797905694645,-1.1001122518717765,-0.7963850758614566,-0.9477093954241929,-0.6528097101335493,-0.3194598172518944,-0.07487540634788249,L,D,L,L,W,L,W,W,M,M,-0.017243685253775332,-0.600840999092281,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.5446923512277991,0.1738315464213566,-0.3280615934003953,-0.35356252848482544,-0.2007536714766051,0.7728449561997865
49,2024-09-28,Monaco,Montpellier,0.32048173872018004,-0.323265210203033,1,0.4125503632258759,0.4373125441673211,0,-0.728860457252514,-1.0654285409412585,-1.3183593070590844,-0.401210938270013,-0.8022602832633391,-1.2306256847747716,-1.2407806658101104,-0.35929836759288375,1.741370952086449,-0.9771568949440352,W,W,W,L,D,L,W,L,M,M,1.041721456213367,-0.8750009654613112,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,1.526867199062417,-1.9410321750155843,1.029815793290455,-2.06567882554531,2.2001698862335046,2.58625301760727
50,2024-09-29,Toulouse,Lyon,-0.426355170261668,0.48800613463342474,2,0.4125503632258759,0.4373125441673211,0,-1.144064340867442,-0.998470474679359,-1.0386667412046475,-0.6838453644197388,-1.3979642204802138,-1.2306256847747716,-0.9477093954241929,-0.9463210526742148,-0.6138642128716577,-0.9771568949440352,L,L,W,D,L,W,D,L,D,L,-0.2819849706205609,-0.600840999092281,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.3563687557468703,-0.9797304834533385,-1.0070002867458205,-0.6959857878969222,0.27943104006541686,0.41016334391828985
51,2024-09-29,Angers,Reims,-0.426355170261668,1.2992774794698825,2,-0.8110365095235971,1.6779492183811342,2,-1.2132649881365967,-0.9315124084174595,-0.8288973168138197,-0.9664797905694645,-1.249038236175995,-0.9411319454992283,-0.5081024898453167,-0.7995653814038821,-1.497077399730948,0.22588508985083475,D,D,D,W,L,W,L,D,L,L,-1.0762088267209176,0.49579886638384024,-0.23807595834800252,-0.12475657231036107,3.296003089142418,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-1.1096631376705852,-0.018428791891092557,-1.6859389800912454,-0.35356252848482544,-1.40121545033166,-2.1286079420521866
52,2024-09-29,Nantes,St Etienne,0.32048173872018004,0.48800613463342474,0,0.4125503632258759,-0.8033241300464922,1,-0.9364623990599781,-1.3332608059888562,-1.178513024131866,-0.401210938270013,-0.6533342989591203,-1.2306256847747716,-0.9477093954241929,-0.06578702505221824,0.2693489739876323,-1.2779173911427526,D,L,L,W,W,L,W,L,D,L,0.5122388854797958,-0.8750009654613112,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,3.674234614174767,-0.15339299776947407,0.5852492216577734,-2.710073528265381,0.6903464466177424,-2.7505253443695037,1.2398004631494608,1.8608897930442765
53,2024-09-29,Strasbourg,Marseille,-0.426355170261668,-1.1345365550394908,1,0.4125503632258759,-0.8033241300464922,1,-0.6596598099833594,-0.3958478783222638,-0.7589741753502105,-1.037138397106896,-0.6533342989591203,-0.3621444669481415,-0.9477093954241929,-1.2398323952148804,-0.3194598172518944,1.7296875708444222,D,W,D,W,L,W,W,D,D,W,-0.017243685253775332,1.8665986982289917,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.20860203069591582,1.71191425292095,0.6903464466177424,2.043400287399853,-1.6413078061026711,-2.491289554333683
54,2024-10-04,Marseille,Angers,-0.426355170261668,-0.323265210203033,0,-0.8110365095235971,-0.8033241300464922,0,-0.3828572209067407,-1.1323866072031579,-0.9687435997410382,-0.6131867578823074,-0.355482330350683,-1.2306256847747716,-1.0942450306171516,-0.21254269632255102,1.1946199316497461,-1.664609457683961,L,L,W,D,W,D,W,L,D,L,1.041721456213367,-1.1491609318303415,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,1.3116402327984984,-1.3367853974621726,1.466276381869657,-2.06567882554531,2.3030666101353665,2.534441358709913
55,2024-10-05,St Etienne,Auxerre,1.0673186477020282,-0.323265210203033,1,0.4125503632258759,-0.8033241300464922,1,-1.2132649881365967,-0.86455434215556,-0.2695121851049459,-0.6131867578823074,-1.249038236175995,-0.6516382062236848,0.07804005092651833,-0.6528097101335493,-1.0764996917027145,-0.6334306135740724,D,W,L,L,W,L,L,L,L,L,-0.5467262559873465,-0.8750009654613112,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,3.674234614174767,-0.15339299776947407,-2.239604710556158,-0.6776070946766326,-2.607355778202894,-0.011139269072728516,-0.37224821131304153,0.35835168502093323
56,2024-10-05,Lille,Toulouse,0.32048173872018004,-0.323265210203033,1,-0.8110365095235971,0.4373125441673211,2,-0.6596598099833594,-1.0654285409412585,-0.9687435997410382,-0.8958211840320331,-0.5044083146549017,-1.2306256847747716,-0.6546381250382755,-0.7995653814038821,0.43758005719892584,-0.8912253246015445,W,L,D,L,L,W,L,L,W,D,0.24749760011301025,-0.600840999092281,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.6659593340067428,-0.5128125189802475,0.30238147899178514,-0.8916562218466919,1.0683059233130243,0.9800915917892131
57,2024-10-05,Rennes,Monaco,-0.426355170261668,0.48800613463342474,2,0.4125503632258759,1.6779492183811342,2,-0.728860457252514,-0.5967220771079622,-0.8288973168138197,-1.2491142167191904,-0.5044083146549017,-0.6516382062236848,-0.9477093954241929,-1.0930767239445476,-0.3194598172518944,1.944516496700649,L,W,D,W,W,W,L,D,L,W,-0.5467262559873465,1.8665986982289917,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.181698659912926,1.4647223893763726,0.8843289304307209,0.8693776837012349,-1.8128023459391076,-2.7503478488204665
58,2024-10-06,Lyon,Nantes,0.32048173872018004,-1.1345365550394908,1,0.4125503632258759,-0.8033241300464922,1,-0.8672617517908233,-0.7975962758936606,-0.619127892422992,-1.037138397106896,-1.1001122518717765,-0.5068913365859132,-0.8011737602312341,-0.9463210526742148,-0.3194598172518944,0.13995351950834434,W,D,L,D,D,L,W,W,L,W,0.24749760011301025,0.49579886638384024,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.6254024635767685,0.4759549351980624,-0.5705396981666185,0.8693776837012349,-0.37224821131304153,-0.2633882217473467
59,2024-10-06,Brest,Le Havre,0.32048173872018004,-1.1345365550394908,1,0.4125503632258759,-0.8033241300464922,1,-0.8672617517908233,-0.9315124084174595,-0.5492047509593828,-0.5425281513448759,-0.6533342989591203,-1.085878815137,-0.21503121945939915,-0.6528097101335493,-0.5718064420688346,-0.6334306135740724,L,L,W,L,L,L,W,W,L,W,-0.017243685253775332,-0.05252106635422032,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.7868226882747075,-1.0071962460694026,-0.8615134238860864,-0.8916562218466919,0.03933868429440588,0.04748173163679326
60,2024-10-06,Reims,Montpellier,1.8141555566838763,0.48800613463342474,1,1.636137235975349,0.4373125441673211,1,-0.728860457252514,-0.998470474679359,-0.898820458277429,-0.2598937251951501,-0.6533342989591203,-1.085878815137,-0.8011737602312341,-0.21254269632255102,0.6899266820158658,-1.1490200356290166,W,L,D,W,W,L,W,L,D,L,1.3064627415801526,-0.8750009654613112,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,3.674234614174767,-0.15339299776947407,0.3431188846108649,-1.8311691245513277,0.30238147899178514,-1.7721731746206555,1.4798928189204719,2.534441358709913
61,2024-10-06,Strasbourg,Lens,0.32048173872018004,0.48800613463342474,0,0.4125503632258759,1.6779492183811342,2,-0.5904591627142047,-1.0654285409412585,-0.7589741753502105,-1.3197728232566217,-0.5044083146549017,-0.9411319454992283,-0.9477093954241929,-1.2398323952148804,0.18523343238198592,0.39774823053581637,W,D,D,D,D,D,L,D,W,W,0.5122388854797958,0.22163890001481,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.3431188846108649,0.4759549351980624,0.8843289304307209,0.5758720327765805,-0.16645476350931782,0.35835168502093323
62,2024-10-06,Nice,Paris SG,-0.426355170261668,-0.323265210203033,0,0.4125503632258759,-0.8033241300464922,1,-0.4520578681758953,-0.061057547012766535,-1.0386667412046475,-1.1077970036443274,-0.057630361742245576,-0.3621444669481415,-1.0942450306171516,-1.0930767239445476,-0.06711319243495444,1.944516496700649,D,W,W,D,L,W,W,W,D,W,0.5122388854797958,1.8665986982289917,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,4.36771371279335,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,1.3116402327984984,2.453489843554683,2.048223833308593,1.4563889855505439,-1.6070088981353836,-1.5068680352839066
63,2024-10-18,Monaco,Lille,-1.173192079243516,-1.1345365550394908,0,-0.8110365095235971,-0.8033241300464922,0,-0.4520578681758953,-0.5297640108460627,-1.178513024131866,-0.8958211840320331,-0.355482330350683,-0.5068913365859132,-0.9477093954241929,-0.5060540388632165,2.1093764466111535,0.7522159581985906,W,W,W,W,W,D,W,L,D,L,1.8359453123137237,0.22163890001481,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,1.4327054013219527,0.7025474767805918,1.029815793290455,-0.011139269072728516,1.1197542852639553,1.679548986903528
64,2024-10-19,Brest,Rennes,-0.426355170261668,-0.323265210203033,0,-0.8110365095235971,-0.8033241300464922,0,-0.728860457252514,-0.6636801433698617,-0.5492047509593828,-0.6838453644197388,-0.5044083146549017,-0.3621444669481415,-0.21503121945939915,-0.6528097101335493,-0.09865652053707183,-0.6012062746956383,W,L,L,L,W,D,L,W,W,L,0.7769801708465814,-0.600840999092281,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.4034496546171025,-0.018428791891092557,-0.4977962667367516,0.5024956200454169,0.39947721795092234,1.4075377776924056
65,2024-10-19,St Etienne,Lens,-1.173192079243516,0.48800613463342474,2,-0.8110365095235971,0.4373125441673211,2,-1.0056630463291327,-0.9315124084174595,-0.19958904364133667,-1.178455610181759,-1.1001122518717765,-0.6516382062236848,0.07804005092651833,-1.0930767239445476,-0.5402631139667169,0.3010752139005143,W,D,D,D,L,D,W,D,L,D,0.24749760011301025,-0.3266810327232506,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-1.6746339241133714,0.4141569693119181,-2.025408326763958,0.7593130646044896,-0.6809383830186271,0.5915041500590382
66,2024-10-19,Paris SG,Strasbourg,1.8141555566838763,0.48800613463342474,1,0.4125503632258759,-0.8033241300464922,1,0.032346662708187326,-0.4628059445841633,-1.0386667412046475,-0.6131867578823074,-0.355482330350683,-0.3621444669481415,-0.9477093954241929,-0.6528097101335493,1.6677698531815086,0.07550484175147613,D,D,W,W,D,D,W,D,W,L,1.3064627415801526,-0.05252106635422032,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,2.1389188843754354,0.2699617155775812,1.029815793290455,0.5024956200454169,1.2998235520922135,1.4075377776924056
67,2024-10-20,Le Havre,Lyon,-1.173192079243516,2.1105488243063406,2,-0.8110365095235971,0.4373125441673211,2,-0.9364623990599781,-0.7306382096317611,-0.40935846803216436,-0.6131867578823074,-1.1001122518717765,-0.9411319454992283,-0.5081024898453167,-0.7995653814038821,-0.7610664106815395,0.07550484175147613,L,W,L,W,L,L,L,D,W,W,-0.811467541354132,1.0441187991219008,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-1.1096631376705852,-0.3068192993597663,-1.0070002867458205,-0.2679567136318012,-0.6809383830186271,-1.856596732841064
68,2024-10-20,Auxerre,Reims,0.32048173872018004,-0.323265210203033,1,0.4125503632258759,-0.8033241300464922,1,-0.7980611045216687,-0.4628059445841633,-0.40935846803216436,-0.7545039709571703,-0.6533342989591203,-0.3621444669481415,-0.5081024898453167,-0.6528097101335493,-0.7610664106815395,0.9777863303476286,L,W,W,W,L,D,L,W,L,W,-0.811467541354132,1.8665986982289917,-0.23807595834800252,-0.12475657231036107,3.296003089142418,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.8271777444491922,0.558352223046255,-0.24319425673221715,0.5024956200454169,-1.40121545033166,-2.6726303604744315
69,2024-10-20,Nantes,Nice,-0.426355170261668,-0.323265210203033,0,-0.8110365095235971,-0.8033241300464922,0,-0.7980611045216687,-0.3958478783222638,-0.898820458277429,-0.9664797905694645,-0.5044083146549017,0.07209614196517361,-0.8011737602312341,-1.0930767239445476,-0.09865652053707183,-0.150065530397562,L,D,D,D,D,W,L,L,W,W,-0.2819849706205609,0.49579886638384024,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.16152113182568364,1.1351332379836023,0.5206117732813861,2.043400287399853,0.03933868429440588,-0.7685518959965741
70,2024-10-20,Toulouse,Angers,-0.426355170261668,-0.323265210203033,0,-0.8110365095235971,0.4373125441673211,2,-1.0056630463291327,-1.0654285409412585,-0.7589741753502105,-0.5425281513448759,-1.1001122518717765,-1.2306256847747716,-0.8011737602312341,-0.21254269632255102,-0.981869707396362,-1.503487763291791,L,D,L,L,L,D,W,D,L,L,-0.811467541354132,-0.8750009654613112,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.5446923512277991,-1.1719908217657877,-0.4977962667367516,-1.8088613809862375,0.39947721795092234,0.04748173163679326
71,2024-10-20,Montpellier,Marseille,-1.173192079243516,2.9218201691427983,2,-0.8110365095235971,2.9185858925949475,2,-0.8672617517908233,-0.3288898120603644,0.010180380749491022,-0.8958211840320331,-0.9511862675675578,-0.3621444669481415,0.07804005092651833,-1.0930767239445476,-1.2026730041111846,0.9777863303476286,L,D,L,L,W,W,L,W,L,W,-0.811467541354132,1.0441187991219008,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,4.36771371279335,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-1.815876620724068,1.1351332379836023,-1.7708063167594237,1.272947953722635,-1.7613539839881764,-1.856596732841064
72,2024-10-25,Rennes,Le Havre,-0.426355170261668,-1.1345365550394908,1,-0.8110365095235971,-0.8033241300464922,0,-0.5904591627142047,-0.9315124084174595,-0.619127892422992,-0.11857651212028719,-0.355482330350683,-1.085878815137,-0.6546381250382755,-0.35929836759288375,-0.5157294143317367,-0.9771568949440352,D,L,L,L,L,L,D,L,W,L,-0.2819849706205609,-1.697480864568402,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,3.674234614174767,6.519202405202648,0.02027843521498709,-1.5565114983906858,0.46403354883593395,-1.1525501337797184,0.3594618253224205,1.2564204392417821
73,2024-10-26,Angers,St Etienne,1.8141555566838763,0.48800613463342474,1,1.636137235975349,0.4373125441673211,1,-1.0056630463291327,-0.998470474679359,-0.4792816094957736,-0.04791790558285574,-1.1001122518717765,-1.085878815137,-0.21503121945939915,0.2277243174884473,-1.3008078026511058,-0.7766498974782234,D,L,D,W,L,D,D,L,D,W,-0.5467262559873465,0.22163890001481,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.9841140740166328,-1.8128586161406182,-1.3464696334185329,-2.06567882554531,-0.44084602724761607,-0.6778814929261999
74,2024-10-26,Reims,Brest,-0.426355170261668,0.48800613463342474,2,0.4125503632258759,1.6779492183811342,2,-0.3828572209067407,-0.6636801433698617,-0.619127892422992,-0.4718695448074444,-0.355482330350683,-0.5068913365859132,-0.5081024898453167,-0.21254269632255102,0.661888168147317,-0.17512890508078838,L,D,W,W,W,L,D,W,W,L,1.041721456213367,0.22163890001481,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.39692562617684457,-0.4029494685159909,0.23772065105412565,-0.46770361495552437,0.6795849663504351,0.7728449561997865
